Crop_Year,State,Crop,Production,Area,Yield,Crop_Type
2006,Gujarat,Banana,1891800,26600.0,57.65846154,Frutales
1999,Gujarat,Onion,450700,19900.0,24.14705882,"Especias, Tubérculos y Hortalizas"
1998,Gujarat,Onion,1462100,52200.0,30.61888889,"Especias, Tubérculos y Hortalizas"
1999,Gujarat,Garlic,44700,8800.0,4.888,"Especias, Tubérculos y Hortalizas"
1999,Gujarat,Dry chillies,12800,14600.0,0.892105263,"Especias, Tubérculos y Hortalizas"
1999,Gujarat,Banana,1043400,16700.0,61.247,Frutales
1999,Gujarat,Tobacco,199700,110600.0,1.868571429,Cultivos Industriales
1998,Gujarat,Oilseeds total,3845031,2902856.0,1.342105263,Oleaginosas
1998,Gujarat,Garlic,198500,28300.0,6.504,"Especias, Tubérculos y Hortalizas"
1998,Gujarat,Dry chillies,18600,18100.0,1.004444444,"Especias, Tubérculos y Hortalizas"
2005,Gujarat,Banana,2101700,30700.0,66.87090909,Frutales
2005,Gujarat,Dry chillies,6800,7500.0,0.943,"Especias, Tubérculos y Hortalizas"
2005,Gujarat,Garlic,263300,36100.0,6.748125,"Especias, Tubérculos y Hortalizas"
2005,Gujarat,Onion,2057500,73300.0,29.175,"Especias, Tubérculos y Hortalizas"
2005,Gujarat,Potato,1238300,44600.0,26.46181818,"Especias, Tubérculos y Hortalizas"
2005,Gujarat,Sugarcane,17786000,213200.0,75.31714286,Cultivos Industriales
2005,Gujarat,Tobacco,101500,65100.0,1.41,Cultivos Industriales
1998,Gujarat,Sugarcane,13565000,196300.0,70.090625,Cultivos Industriales
2000,Gujarat,Tobacco,148500,87800.0,1.51375,Cultivos Industriales
2000,Gujarat,Sugarcane,12689000,177700.0,67.18071429,Cultivos Industriales
2000,Gujarat,Potato,716100,32800.0,21.33555556,"Especias, Tubérculos y Hortalizas"
2000,Gujarat,Onion,130400,6400.0,19.14875,"Especias, Tubérculos y Hortalizas"
1998,Gujarat,Banana,1204800,18400.0,63.259,Frutales
2000,Gujarat,Banana,1277100,22800.0,53.03111111,Frutales
2000,Gujarat,Dry chillies,10500,13900.0,0.853333333,"Especias, Tubérculos y Hortalizas"
2000,Gujarat,Garlic,12500,2500.0,4.431111111,"Especias, Tubérculos y Hortalizas"
2000,Gujarat,Guar seed,59900,275200.0,0.213076923,Cultivos Industriales
2005,Gujarat,Guar seed,108100,188100.0,0.618181818,Cultivos Industriales
1998,Gujarat,Potato,712900,31600.0,22.369,"Especias, Tubérculos y Hortalizas"
1999,Gujarat,Potato,687900,31300.0,20.62111111,"Especias, Tubérculos y Hortalizas"
2004,Gujarat,Tobacco,113900,71300.0,1.625714286,Cultivos Industriales
2001,Gujarat,Potato,802000,32300.0,22.995,"Especias, Tubérculos y Hortalizas"
2001,Gujarat,Sugarcane,12458000,175800.0,62.97384615,Cultivos Industriales
2001,Gujarat,Tobacco,145300,85500.0,1.545714286,Cultivos Industriales
2002,Gujarat,Dry chillies,10500,12100.0,0.831875,"Especias, Tubérculos y Hortalizas"
2002,Gujarat,Garlic,46200,8500.0,5.413076923,"Especias, Tubérculos y Hortalizas"
2002,Gujarat,Guar seed,55700,179600.0,0.371,Cultivos Industriales
2002,Gujarat,Onion,715400,25000.0,28.60875,"Especias, Tubérculos y Hortalizas"
2002,Gujarat,Potato,779700,35800.0,20.24333333,"Especias, Tubérculos y Hortalizas"
2002,Gujarat,Sugarcane,14069000,202900.0,67.23714286,Cultivos Industriales
2002,Gujarat,Tobacco,114600,66400.0,1.61,Cultivos Industriales
2006,Gujarat,Guar seed,82800,204700.0,0.445454545,Cultivos Industriales
2003,Gujarat,Banana,2027400,28200.0,65.116,Frutales
2003,Gujarat,Dry chillies,8400,9100.0,0.874,"Especias, Tubérculos y Hortalizas"
2003,Gujarat,Garlic,189800,27100.0,6.95,"Especias, Tubérculos y Hortalizas"
2003,Gujarat,Guar seed,203800,266000.0,0.798,Cultivos Industriales
2003,Gujarat,Onion,1474600,49100.0,31.65611111,"Especias, Tubérculos y Hortalizas"
2003,Gujarat,Potato,738300,31000.0,22.146,"Especias, Tubérculos y Hortalizas"
2003,Gujarat,Sugarcane,12669000,176200.0,71.59666667,Cultivos Industriales
2003,Gujarat,Tobacco,124800,68200.0,1.79,Cultivos Industriales
2001,Gujarat,Onion,638700,24200.0,29.52625,"Especias, Tubérculos y Hortalizas"
1997,Gujarat,Tobacco,183900,111000.0,1.6025,Cultivos Industriales
2001,Gujarat,Guar seed,111400,264200.0,0.47,Cultivos Industriales
2001,Gujarat,Dry chillies,12100,13600.0,0.890526316,"Especias, Tubérculos y Hortalizas"
2004,Gujarat,Sugarcane,14558000,196600.0,71.64636364,Cultivos Industriales
2004,Gujarat,Potato,1086400,39300.0,26.09666667,"Especias, Tubérculos y Hortalizas"
2004,Gujarat,Onion,1221300,44000.0,28.47894737,"Especias, Tubérculos y Hortalizas"
2004,Gujarat,Guar seed,157100,214400.0,0.803636364,Cultivos Industriales
2004,Gujarat,Garlic,157700,25900.0,4.966428571,"Especias, Tubérculos y Hortalizas"
2004,Gujarat,Dry chillies,5700,6400.0,0.81,"Especias, Tubérculos y Hortalizas"
1997,Gujarat,Sugarcane,11832000,165000.0,72.99533333,Cultivos Industriales
1997,Gujarat,Sesamum,177000,295600.0,0.635294118,Oleaginosas
1997,Gujarat,Rice,1042300,672600.0,1.665,Cereales y Granos
1997,Gujarat,Ragi,17900,18900.0,0.96,Cereales y Granos
1997,Gujarat,Potato,623900,28500.0,21.167,"Especias, Tubérculos y Hortalizas"
1997,Gujarat,Onion,615900,20900.0,30.12733333,"Especias, Tubérculos y Hortalizas"
1997,Gujarat,Maize,659000,399800.0,1.690666667,Cereales y Granos
1997,Gujarat,Garlic,133900,20200.0,6.340909091,"Especias, Tubérculos y Hortalizas"
2004,Gujarat,Banana,1931400,32200.0,59.4,Frutales
1997,Gujarat,Cotton(lint),3180200,1518900.0,2.254117647,Fibras 
1997,Gujarat,Castor seed,660500,337000.0,2.29625,Oleaginosas
1997,Gujarat,Banana,1108400,19300.0,55.276,Frutales
2001,Gujarat,Banana,1473800,24400.0,61.91875,Frutales
2001,Gujarat,Garlic,57200,9300.0,5.978333333,"Especias, Tubérculos y Hortalizas"
2006,Gujarat,Onion,1051800,43300.0,21.8045,"Especias, Tubérculos y Hortalizas"
1999,Gujarat,Sugarcane,14065000,201400.0,73.26,Cultivos Industriales
2006,Gujarat,Sugarcane,16554000,216100.0,71.79642857,Cultivos Industriales
2009,Gujarat,Garlic,93800,15300.0,5.490833333,"Especias, Tubérculos y Hortalizas"
2007,Gujarat,Sugarcane,15190000,211000.0,71.189375,Cultivos Industriales
2007,Gujarat,Potato,1795600,72300.0,24.42333333,"Especias, Tubérculos y Hortalizas"
2007,Gujarat,Tobacco,78700,45700.0,1.613333333,Cultivos Industriales
2009,Gujarat,Guar seed,44700,132700.0,0.376363636,Cultivos Industriales
2009,Gujarat,Potato,987900,47300.0,18.8975,"Especias, Tubérculos y Hortalizas"
2006,Gujarat,Potato,1078400,51700.0,20.45727273,"Especias, Tubérculos y Hortalizas"
2009,Gujarat,Sugarcane,13304000,190300.0,66.79470588,Cultivos Industriales
2007,Gujarat,Onion,2059200,65400.0,28.88190476,"Especias, Tubérculos y Hortalizas"
2009,Gujarat,Banana,1605500,22100.0,65.11,Frutales
2007,Gujarat,Garlic,317500,44600.0,5.839411765,"Especias, Tubérculos y Hortalizas"
2007,Gujarat,Dry chillies,7900,8300.0,0.953333333,"Especias, Tubérculos y Hortalizas"
2007,Gujarat,Guar seed,129600,195800.0,0.753333333,Cultivos Industriales
2008,Gujarat,Sugarcane,15512000,221300.0,70.62176471,Cultivos Industriales
2006,Gujarat,Tobacco,98400,57000.0,1.7225,Cultivos Industriales
2008,Gujarat,Banana,2002900,28200.0,72.95916667,Frutales
2007,Gujarat,Banana,2033100,31200.0,57.96166667,Frutales
2008,Gujarat,Garlic,198800,33900.0,5.214,"Especias, Tubérculos y Hortalizas"
2008,Gujarat,Dry chillies,6700,7400.0,0.96,"Especias, Tubérculos y Hortalizas"
2008,Gujarat,Guar seed,52700,150400.0,0.506666667,Cultivos Industriales
2008,Gujarat,Potato,1171400,55800.0,20.86636364,"Especias, Tubérculos y Hortalizas"
2009,Gujarat,Dry chillies,8500,9000.0,0.970909091,"Especias, Tubérculos y Hortalizas"
2009,Haryana,Coriander,600,378.0,0.564444444,"Especias, Tubérculos y Hortalizas"
2003,Haryana,Sugarcane,9280000,160257.0,50.10277778,Cultivos Industriales
2003,Haryana,Sannhamp,100,462.0,0.056,Cereales y Granos
2003,Haryana,Potato,256900,10521.0,22.60571429,"Especias, Tubérculos y Hortalizas"
2003,Haryana,Onion,80700,3319.0,21.084,"Especias, Tubérculos y Hortalizas"
2003,Haryana,Dry chillies,1400,1342.0,1.01,"Especias, Tubérculos y Hortalizas"
2003,Haryana,Banana,0,52.0,0.0,Frutales
2003,Haryana,Sweet potato,1600,77.0,16.482,"Especias, Tubérculos y Hortalizas"
2008,Haryana,Sannhamp,100,238.0,0.146363636,Cereales y Granos
2008,Haryana,Sweet potato,1500,83.0,12.0625,"Especias, Tubérculos y Hortalizas"
2008,Haryana,Sugarcane,5242000,90941.0,49.621,Cultivos Industriales
2009,Haryana,Dry chillies,1400,908.0,0.823571429,"Especias, Tubérculos y Hortalizas"
2008,Haryana,Potato,258600,11938.0,19.08769231,"Especias, Tubérculos y Hortalizas"
2008,Haryana,Onion,37400,2492.0,178.6530769,"Especias, Tubérculos y Hortalizas"
2008,Haryana,Garlic,3100,492.0,2.916666667,"Especias, Tubérculos y Hortalizas"
2008,Haryana,Dry chillies,14500,1613.0,7.445625,"Especias, Tubérculos y Hortalizas"
2008,Haryana,Coriander,800,398.0,0.28625,"Especias, Tubérculos y Hortalizas"
2007,Haryana,Sweet potato,1200,65.0,12.7775,"Especias, Tubérculos y Hortalizas"
2007,Haryana,Sugarcane,8850000,140365.0,50.77,Cultivos Industriales
2007,Haryana,Sannhamp,100,273.0,0.070833333,Cereales y Granos
2007,Haryana,Potato,177600,9917.0,15.53166667,"Especias, Tubérculos y Hortalizas"
2008,Haryana,Turmeric,500,51.0,5.2725,"Especias, Tubérculos y Hortalizas"
2009,Haryana,Garlic,6500,735.0,6.032222222,"Especias, Tubérculos y Hortalizas"
1997,Haryana,Cotton(lint),1107000,631000.0,1.552727273,Fibras 
2009,Haryana,Potato,136400,12269.0,17.30357143,"Especias, Tubérculos y Hortalizas"
2000,Haryana,Sannhamp,100,452.0,0.136666667,Cereales y Granos
2000,Haryana,Potato,141200,9273.0,15.6075,"Especias, Tubérculos y Hortalizas"
2000,Haryana,Onion,44300,3419.0,14.924,"Especias, Tubérculos y Hortalizas"
2000,Haryana,Garlic,2300,286.0,5.085555556,"Especias, Tubérculos y Hortalizas"
2000,Haryana,Dry chillies,2100,2140.0,0.715,"Especias, Tubérculos y Hortalizas"
1998,Haryana,Dry chillies,1600,1891.0,0.728888889,"Especias, Tubérculos y Hortalizas"
1998,Haryana,Onion,59700,4707.0,13.94882353,"Especias, Tubérculos y Hortalizas"
1998,Haryana,Potato,212700,13467.0,14.64631579,"Especias, Tubérculos y Hortalizas"
1998,Haryana,Sannhamp,200,797.0,0.065833333,Cereales y Granos
1998,Haryana,Sugarcane,7010000,128074.0,51.58421053,Cultivos Industriales
1998,Haryana,Sweet potato,1500,88.0,14.696,"Especias, Tubérculos y Hortalizas"
1999,Haryana,Sugarcane,7640000,136696.0,44.50210526,Cultivos Industriales
1999,Haryana,Potato,199800,12659.0,21.46470588,"Especias, Tubérculos y Hortalizas"
1999,Haryana,Onion,36800,2669.0,12.858,"Especias, Tubérculos y Hortalizas"
1999,Haryana,Dry chillies,2600,2619.0,0.688888889,"Especias, Tubérculos y Hortalizas"
2000,Haryana,Sugarcane,8170000,143030.0,49.43,Cultivos Industriales
2009,Haryana,Onion,31300,1535.0,19.35785714,"Especias, Tubérculos y Hortalizas"
2000,Haryana,Sweet potato,2500,120.0,19.48,"Especias, Tubérculos y Hortalizas"
2001,Haryana,Dry chillies,2200,1933.0,0.806111111,"Especias, Tubérculos y Hortalizas"
2009,Haryana,Sugarcane,4078900,79171.0,47.4235,Cultivos Industriales
2009,Haryana,Sweet potato,1100,59.0,13.7,"Especias, Tubérculos y Hortalizas"
2007,Haryana,Onion,63700,3193.0,18.20733333,"Especias, Tubérculos y Hortalizas"
1997,Haryana,Sugarcane,7500000,141000.0,50.3125,Cultivos Industriales
2002,Haryana,Sweet potato,900,47.0,13.98166667,"Especias, Tubérculos y Hortalizas"
2002,Haryana,Sugarcane,10650000,189010.0,48.52888889,Cultivos Industriales
2002,Haryana,Sannhamp,100,516.0,0.04,Cereales y Granos
2002,Haryana,Potato,291900,10328.0,33.775,"Especias, Tubérculos y Hortalizas"
2002,Haryana,Onion,36000,1609.0,19.29692308,"Especias, Tubérculos y Hortalizas"
2001,Haryana,Sweet potato,0,89.0,0.0,"Especias, Tubérculos y Hortalizas"
2001,Haryana,Sugarcane,9270000,161184.0,47.62210526,Cultivos Industriales
2001,Haryana,Sannhamp,700,1895.0,0.117,Cereales y Granos
2001,Haryana,Potato,203100,9616.0,19.08055556,"Especias, Tubérculos y Hortalizas"
2001,Haryana,Onion,46600,3554.0,13.56916667,"Especias, Tubérculos y Hortalizas"
2001,Haryana,Garlic,2800,349.0,5.467142857,"Especias, Tubérculos y Hortalizas"
2000,Haryana,Turmeric,0,214.0,0.0,"Especias, Tubérculos y Hortalizas"
2007,Haryana,Garlic,3700,586.0,5.104,"Especias, Tubérculos y Hortalizas"
2002,Haryana,Banana,0,154.0,0.0,Frutales
2004,Haryana,Garlic,2900,357.0,6.101428571,"Especias, Tubérculos y Hortalizas"
2005,Haryana,Onion,92700,4044.0,18.03076923,"Especias, Tubérculos y Hortalizas"
2005,Haryana,Potato,312500,12597.0,21.80066667,"Especias, Tubérculos y Hortalizas"
2005,Haryana,Sannhamp,100,440.0,0.070909091,Cereales y Granos
2005,Haryana,Sugarcane,8310000,129223.0,49.81526316,Cultivos Industriales
2005,Haryana,Dry chillies,1300,1548.0,0.612666667,"Especias, Tubérculos y Hortalizas"
2005,Haryana,Sweet potato,2400,127.0,15.14333333,"Especias, Tubérculos y Hortalizas"
2007,Haryana,Dry chillies,13800,1321.0,8.716428571,"Especias, Tubérculos y Hortalizas"
2006,Haryana,Potato,319900,12826.0,21.90714286,"Especias, Tubérculos y Hortalizas"
2006,Haryana,Onion,49700,2543.0,18.98352941,"Especias, Tubérculos y Hortalizas"
2006,Haryana,Dry chillies,1200,1467.0,0.505625,"Especias, Tubérculos y Hortalizas"
2006,Haryana,Garlic,7500,415.0,8.9425,"Especias, Tubérculos y Hortalizas"
2006,Haryana,Sweet potato,400,19.0,12.6975,"Especias, Tubérculos y Hortalizas"
2006,Haryana,Sugarcane,9651000,140563.0,56.0355,Cultivos Industriales
2006,Haryana,Sannhamp,200,620.0,0.135454545,Cereales y Granos
2004,Haryana,Onion,68400,2823.0,20.795,"Especias, Tubérculos y Hortalizas"
2004,Haryana,Potato,269100,10832.0,23.1075,"Especias, Tubérculos y Hortalizas"
2004,Haryana,Sannhamp,100,465.0,0.08125,Cereales y Granos
2004,Haryana,Sugarcane,8230000,133042.0,49.24888889,Cultivos Industriales
2004,Haryana,Sweet potato,1500,75.0,18.602,"Especias, Tubérculos y Hortalizas"
2004,Haryana,Dry chillies,9600,1280.0,6.323333333,"Especias, Tubérculos y Hortalizas"
2006,Himachal Pradesh,Sugarcane,59184,3019.0,13.465,Cultivos Industriales
2004,Himachal Pradesh,Potato,147874,14808.0,10.27166667,"Especias, Tubérculos y Hortalizas"
2005,Himachal Pradesh,Potato,95900,14012.0,6.635833333,"Especias, Tubérculos y Hortalizas"
2005,Himachal Pradesh,Sugarcane,25094,2589.0,6.542857143,Cultivos Industriales
1998,Himachal Pradesh,Cotton(lint),30,57.0,0.548333333,Fibras 
2009,Himachal Pradesh,Sugarcane,44306,2124.0,16.11857143,Cultivos Industriales
2003,Himachal Pradesh,Potato,173169,15036.0,11.48666667,"Especias, Tubérculos y Hortalizas"
2006,Himachal Pradesh,Potato,126701,12687.0,10.05416667,"Especias, Tubérculos y Hortalizas"
2002,Himachal Pradesh,Turmeric,65,125.0,0.418571429,"Especias, Tubérculos y Hortalizas"
2002,Himachal Pradesh,Dry chillies,87,837.0,0.207,"Especias, Tubérculos y Hortalizas"
2002,Himachal Pradesh,Sugarcane,4649,2926.0,1.887142857,Cultivos Industriales
2001,Himachal Pradesh,Turmeric,74,127.0,0.59625,"Especias, Tubérculos y Hortalizas"
2001,Himachal Pradesh,Tobacco,26,23.0,1.05,Cultivos Industriales
2001,Himachal Pradesh,Sweet potato,0,102.0,0.0,"Especias, Tubérculos y Hortalizas"
2001,Himachal Pradesh,Sugarcane,11219,2635.0,4.411428571,Cultivos Industriales
2001,Himachal Pradesh,Sannhamp,38,38.0,1.0,Cereales y Granos
2001,Himachal Pradesh,Potato,75614,8480.0,8.677272727,"Especias, Tubérculos y Hortalizas"
2001,Himachal Pradesh,Onion,11045,1112.0,8.397777778,"Especias, Tubérculos y Hortalizas"
2001,Himachal Pradesh,Garlic,1719,1597.0,1.018,"Especias, Tubérculos y Hortalizas"
2001,Himachal Pradesh,Dry chillies,195,1024.0,0.219,"Especias, Tubérculos y Hortalizas"
2001,Himachal Pradesh,Coriander,105,308.0,1.35125,"Especias, Tubérculos y Hortalizas"
2002,Himachal Pradesh,Coriander,84,263.0,0.27625,"Especias, Tubérculos y Hortalizas"
1998,Himachal Pradesh,Dry chillies,224,1007.0,0.205,"Especias, Tubérculos y Hortalizas"
2002,Himachal Pradesh,Garlic,2379,3180.0,0.64,"Especias, Tubérculos y Hortalizas"
2002,Himachal Pradesh,Onion,4541,807.0,5.328,"Especias, Tubérculos y Hortalizas"
2002,Himachal Pradesh,Potato,136033,13941.0,10.06,"Especias, Tubérculos y Hortalizas"
2002,Himachal Pradesh,Tobacco,38,32.0,1.58,Cultivos Industriales
1998,Himachal Pradesh,Garlic,700,663.0,1.087272727,"Especias, Tubérculos y Hortalizas"
2000,Himachal Pradesh,Sugarcane,7854,2817.0,2.665714286,Cultivos Industriales
1998,Himachal Pradesh,Tobacco,20,59.0,0.63,Cultivos Industriales
1998,Himachal Pradesh,Turmeric,59,84.0,0.67,"Especias, Tubérculos y Hortalizas"
1999,Himachal Pradesh,Dry chillies,276,859.0,0.311111111,"Especias, Tubérculos y Hortalizas"
1999,Himachal Pradesh,Potato,5395,627.0,5.58,"Especias, Tubérculos y Hortalizas"
1999,Himachal Pradesh,Sugarcane,15470,3005.0,5.206666667,Cultivos Industriales
1998,Himachal Pradesh,Ginger,2631,1822.0,1.19,"Especias, Tubérculos y Hortalizas"
2003,Jammu and Kashmir,Sannhamp,59,123.0,0.404,Cereales y Granos
2003,Jammu and Kashmir,Onion,1136,631.0,1.967142857,"Especias, Tubérculos y Hortalizas"
2002,Jammu and Kashmir,other oilseeds,16,36.0,0.465,Oleaginosas
2002,Jammu and Kashmir,Tobacco,5,18.0,0.21,Cultivos Industriales
2002,Jammu and Kashmir,Sugarcane,475,117.0,2.65,Cultivos Industriales
2002,Jammu and Kashmir,Potato,18011,1737.0,9.146666667,"Especias, Tubérculos y Hortalizas"
2002,Jammu and Kashmir,Onion,1107,495.0,1.975714286,"Especias, Tubérculos y Hortalizas"
2001,Jammu and Kashmir,Tobacco,13,37.0,0.416666667,Cultivos Industriales
2001,Jammu and Kashmir,Sugarcane,436,132.0,2.5825,Cultivos Industriales
2001,Jammu and Kashmir,Onion,1159,518.0,1.86,"Especias, Tubérculos y Hortalizas"
2001,Jammu and Kashmir,Potato,19616,1835.0,10.07090909,"Especias, Tubérculos y Hortalizas"
2003,Jammu and Kashmir,Sugarcane,567,154.0,3.023333333,Cultivos Industriales
2000,Jammu and Kashmir,Turmeric,11,11.0,1.0,"Especias, Tubérculos y Hortalizas"
2000,Jammu and Kashmir,Tobacco,12,99.0,0.12,Cultivos Industriales
2000,Jammu and Kashmir,Sugarcane,417,126.0,2.6275,Cultivos Industriales
2000,Jammu and Kashmir,Sannhamp,136,275.0,0.494,Cereales y Granos
2000,Jammu and Kashmir,Onion,805,365.0,2.285,"Especias, Tubérculos y Hortalizas"
2000,Jammu and Kashmir,Garlic,165,201.0,0.88,"Especias, Tubérculos y Hortalizas"
1999,Jammu and Kashmir,Sugarcane,143,143.0,1.1125,Cultivos Industriales
2000,Jammu and Kashmir,Dry chillies,1020,1000.0,0.92,"Especias, Tubérculos y Hortalizas"
2001,Jammu and Kashmir,Sannhamp,134,271.0,0.49,Cereales y Granos
2003,Jammu and Kashmir,Tobacco,1,7.0,0.133333333,Cultivos Industriales
2003,Jammu and Kashmir,Potato,17886,1614.0,10.385,"Especias, Tubérculos y Hortalizas"
2009,Jharkhand,Sugarcane,38926,894.0,41.7825,Cultivos Industriales
2007,Jharkhand,Sugarcane,40610,966.83,42.17714286,Cultivos Industriales
2003,Jharkhand,Sugarcane,966,338.45,2.85,Cultivos Industriales
2004,Jharkhand,Sugarcane,13958,542.97,25.71,Cultivos Industriales
2003,Jharkhand,Onion,9198,1137.98,9.12,"Especias, Tubérculos y Hortalizas"
2005,Jharkhand,Sugarcane,538,130.68,4.12,Cultivos Industriales
2006,Jharkhand,Sugarcane,26102,587.89,38.04833333,Cultivos Industriales
2008,Jharkhand,Sugarcane,18446,729.31,27.25142857,Cultivos Industriales
2004,Karnataka,Garlic,3584,5202.0,1.360625,"Especias, Tubérculos y Hortalizas"
2006,Karnataka,Sweet potato,25028,3014.0,6.240714286,"Especias, Tubérculos y Hortalizas"
2006,Karnataka,Tapioca,6869,815.0,9.43375,Cereales y Granos
2006,Karnataka,Tobacco,46318,104030.0,0.471875,Cultivos Industriales
2006,Karnataka,Turmeric,37752,7477.0,4.7735,"Especias, Tubérculos y Hortalizas"
1998,Karnataka,Potato,3910,268.0,14.59,"Especias, Tubérculos y Hortalizas"
1998,Karnataka,Turmeric,25386,5007.0,4.682380952,"Especias, Tubérculos y Hortalizas"
2004,Karnataka,Arecanut,203646,152759.0,1.297272727,Frutales
2004,Karnataka,Banana,526898,41977.0,16.32777778,Frutales
1998,Karnataka,Arecanut,648365,98047.0,6.232,Frutales
2004,Karnataka,Black pepper,27517,12344.0,2.26,"Especias, Tubérculos y Hortalizas"
1998,Karnataka,Black pepper,10342,4387.0,2.238,"Especias, Tubérculos y Hortalizas"
2007,Karnataka,Arecanut,1114484,174404.0,6.211428571,Frutales
1998,Karnataka,Cardamom,1153,20218.0,0.06,"Especias, Tubérculos y Hortalizas"
1998,Karnataka,Coconut ,1611530000,310399.0,4692.261111,Frutales
2009,Karnataka,Sannhamp,70,282.0,0.163333333,Cereales y Granos
2009,Karnataka,Sugarcane,32285023,336521.0,94.28791667,Cultivos Industriales
2009,Karnataka,Tapioca,8161,881.0,9.647777778,Cereales y Granos
2009,Karnataka,Tobacco,90957,118168.0,0.799411765,Cultivos Industriales
2009,Karnataka,Turmeric,89932,17873.0,4.762941176,"Especias, Tubérculos y Hortalizas"
1997,Karnataka,Arecanut,133342,93100.0,1.293571429,Frutales
2007,Karnataka,Banana,922999,52191.0,19.55793103,Frutales
1997,Karnataka,Cardamom,1214,21230.0,0.058571429,"Especias, Tubérculos y Hortalizas"
1997,Karnataka,Garlic,3799,5061.0,1.585,"Especias, Tubérculos y Hortalizas"
1997,Karnataka,Sugarcane,28999269,308857.0,91.74736842,Cultivos Industriales
1997,Karnataka,Turmeric,24108,4342.0,4.452941176,"Especias, Tubérculos y Hortalizas"
1998,Karnataka,Garlic,3034,3574.0,1.459411765,"Especias, Tubérculos y Hortalizas"
1998,Karnataka,Dry chillies,146498,170319.0,1.123703704,"Especias, Tubérculos y Hortalizas"
1998,Karnataka,Coriander,2982,17935.0,0.118,"Especias, Tubérculos y Hortalizas"
1997,Karnataka,Coriander,2853,17317.0,0.121333333,"Especias, Tubérculos y Hortalizas"
2004,Karnataka,Cardamom,1105,19461.0,0.0575,"Especias, Tubérculos y Hortalizas"
2004,Karnataka,Coriander,1491,9626.0,0.119,"Especias, Tubérculos y Hortalizas"
2004,Karnataka,Dry chillies,104577,152323.0,1.084814815,"Especias, Tubérculos y Hortalizas"
2001,Karnataka,Onion,721033,125815.0,7.9108,"Especias, Tubérculos y Hortalizas"
2001,Karnataka,Dry chillies,126395,193067.0,1.082962963,"Especias, Tubérculos y Hortalizas"
2001,Karnataka,Coriander,1845,11307.0,0.116818182,"Especias, Tubérculos y Hortalizas"
2001,Karnataka,Coconut ,1503638000,369828.0,4164.951481,Frutales
2001,Karnataka,Black pepper,22185,9699.0,2.213846154,"Especias, Tubérculos y Hortalizas"
2001,Karnataka,Arecanut,182800,136065.0,1.292,Frutales
1999,Karnataka,Potato,412775,27990.0,17.287,"Especias, Tubérculos y Hortalizas"
2009,Karnataka,Mesta,1885,1300.0,1.324,Fibras 
2004,Karnataka,Turmeric,19386,4080.0,4.482857143,"Especias, Tubérculos y Hortalizas"
2004,Karnataka,Tobacco,67502,91403.0,0.75,Cultivos Industriales
2004,Karnataka,Tapioca,8428,1066.0,9.385,Cereales y Granos
2004,Karnataka,Sweet potato,29199,3583.0,6.102142857,"Especias, Tubérculos y Hortalizas"
2004,Karnataka,Sannhamp,37,147.0,0.25,Cereales y Granos
2004,Karnataka,Potato,360759,51937.0,10.17875,"Especias, Tubérculos y Hortalizas"
2004,Karnataka,Onion,841333,136038.0,7.8688,"Especias, Tubérculos y Hortalizas"
2001,Karnataka,Peas & beans (Pulses),42197,6974.0,6.209444444,Leguminosas
2004,Karnataka,Coconut ,1551729000,383206.0,4165.395185,Frutales
2001,Karnataka,Potato,473407,39156.0,12.815,"Especias, Tubérculos y Hortalizas"
2001,Karnataka,Sugarcane,33016618,406950.0,84.00269231,Cultivos Industriales
1999,Karnataka,Turmeric,29203,6704.0,4.19,"Especias, Tubérculos y Hortalizas"
1999,Karnataka,Tobacco,44519,75372.0,0.590666667,Cultivos Industriales
1999,Karnataka,Tapioca,7545,948.0,9.898333333,Cereales y Granos
1999,Karnataka,Banana,671891,29043.0,23.41576923,Frutales
1999,Karnataka,Black pepper,16012,6633.0,2.285833333,"Especias, Tubérculos y Hortalizas"
1999,Karnataka,Cardamom,1141,20049.0,0.06,"Especias, Tubérculos y Hortalizas"
1999,Karnataka,Coconut ,1671774000,321158.0,4680.495926,Frutales
1999,Karnataka,Coriander,1871,12091.0,0.136190476,"Especias, Tubérculos y Hortalizas"
1999,Karnataka,Dry chillies,156419,176092.0,1.182307692,"Especias, Tubérculos y Hortalizas"
1999,Karnataka,Garlic,3702,4991.0,1.442941176,"Especias, Tubérculos y Hortalizas"
1999,Karnataka,Onion,792305,124478.0,8.5684,"Especias, Tubérculos y Hortalizas"
1999,Karnataka,Sweet potato,21648,2833.0,6.267857143,"Especias, Tubérculos y Hortalizas"
1999,Karnataka,Sugarcane,37397876,371332.0,102.486,Cultivos Industriales
1999,Karnataka,Sannhamp,87,346.0,0.398333333,Cereales y Granos
2001,Karnataka,Turmeric,36369,7058.0,4.797272727,"Especias, Tubérculos y Hortalizas"
2001,Karnataka,Sannhamp,634,2555.0,0.238333333,Cereales y Granos
2009,Karnataka,Ginger,1411977,44837.0,31.71,"Especias, Tubérculos y Hortalizas"
2009,Karnataka,Sweet potato,15751,2397.0,6.936666667,"Especias, Tubérculos y Hortalizas"
2009,Karnataka,Cotton(lint),705079,456802.0,1.6005,Fibras 
2007,Karnataka,Tapioca,6393,774.0,9.747142857,Cereales y Granos
2007,Karnataka,Sweet potato,24141,2887.0,6.37625,"Especias, Tubérculos y Hortalizas"
2007,Karnataka,Sugarcane,26028309,307084.0,83.41653846,Cultivos Industriales
2007,Karnataka,Sannhamp,99,400.0,0.243333333,Cereales y Granos
